step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
244,CASH_OUT,51109.93,C9133787825,205111.41,154023.89,C1364189211,100983.92,145942.76,0,0
176,PAYMENT,335396.97,C239246735,113625.34,0.0,M104072718,2058585.77,2368263.21,0,0
485,CASH_OUT,155071.49,C8521155029,7296.41,0.0,C9983978591,25325.39,160653.59,0,0
13,CASH_IN,855586.7,C744975549,0.0,0.0,M1937043047,308484.88,1076902.32,0,0
414,PAYMENT,131672.12,C3855168290,0.0,0.0,M6331488521,54951.99,183848.58,0,0
254,PAYMENT,106947.09,C3674727880,132573.75,25669.37,M428482986,18208.96,118186.07,0,0
592,PAYMENT,9342.49,C9657606901,2876.66,0.0,M9843018257,0.0,8543.86,0,0
486,CASH_IN,64816.08,C234249774,50557.92,0.0,M9626345685,1325.98,63202.19,0,0
425,CASH_OUT,32777.5,C9439728948,0.0,0.0,C854867313,0.0,31425.3,0,0
424,CASH_IN,11996.76,C5404688801,73019.28,61119.41,M6664423701,0.0,10378.52,0,0
489,CASH_OUT,87131.72,C110263985,147264.86,60136.17,C8951678554,0.0,78850.88,0,0
398,PAYMENT,363317.77,C9679783567,11551.16,0.0,M5110007210,0.0,332973.26,0,0
7,PAYMENT,32061.89,C4935445639,0.0,0.0,M6674857125,124004.75,152451.45,0,0
305,PAYMENT,554807.36,C709411160,0.0,0.0,M2403034733,802045.54,1320859.42,0,0
351,PAYMENT,1492067.52,C3535083834,39389.59,0.0,M7235343128,62222.31,1430450.43,0,0
704,CASH_OUT,51930.82,C3117309544,0.0,0.0,C6299701729,0.0,48687.48,0,0
185,PAYMENT,28912.09,C8544919355,817076.19,788227.29,M4549082132,0.0,25885.69,0,0
353,CASH_OUT,1808398.82,C1035935467,0.0,0.0,C4094369216,31151.68,1775384.2,0,0
71,DEBIT,3818.98,C4237485447,0.0,0.0,M167747689,0.0,3271.93,0,0
694,CASH_OUT,82796.18,C7614232205,160819.17,77971.53,C2745371266,330264.7,403806.51,0,0
290,CASH_IN,313388.51,C8696381069,0.0,0.0,M4015999423,0.0,269443.93,0,0
249,PAYMENT,18152.28,C9678320500,0.0,0.0,M9485838037,35639.92,53319.71,0,0
95,CASH_IN,56509.8,C1879940309,0.0,0.0,M7163958778,0.0,49984.12,0,0
213,CASH_OUT,117900.69,C1475519500,28096.7,0.0,C3882424493,31817.4,132499.84,0,0
451,TRANSFER,528397.03,C7904623736,71315.18,0.0,C4696906860,9129.74,476596.3,0,0
350,CASH_OUT,43845.77,C2318041244,714.78,0.0,C2747883827,0.0,43780.36,0,0
591,PAYMENT,28938.26,C1152598014,25899.92,0.0,M5825717686,2769109.78,2794657.51,0,0
691,TRANSFER,363698.21,C1016215582,74867.35,0.0,C4189276233,0.0,340909.27,0,0
402,CASH_OUT,101078.57,C2950932938,0.0,0.0,C2394469366,11452.88,99707.27,0,0
147,PAYMENT,97321.83,C5729648184,0.0,0.0,M3992069653,391368.24,476291.13,0,0
601,CASH_OUT,124176.5,C4716969953,19384.51,0.0,C5658185954,120.1,114423.88,0,0
21,CASH_IN,113790.84,C3451089478,14877.68,0.0,M2559263898,14012.29,126217.27,0,0
641,CASH_OUT,211152.78,C7656070060,80916.1,0.0,C1100251049,0.0,208294.43,0,0
85,PAYMENT,16576.2,C2173661344,0.0,0.0,M447792673,96624.24,110722.14,0,0
369,PAYMENT,70526.14,C1033691421,1091719.28,1021165.0,M8596018821,970.89,70440.67,0,0
583,CASH_OUT,10378.33,C7680760682,0.0,0.0,C7041275608,751451.24,760724.11,0,0
274,CASH_IN,238090.39,C2060487627,0.0,0.0,M5331653155,14935.86,227716.92,0,0
602,PAYMENT,20915.57,C1838484114,0.0,0.0,M9186365690,0.0,20440.55,0,0
141,CASH_OUT,14397.78,C1524667944,19394.44,5049.1,C9761601515,0.0,12468.47,0,0
439,CASH_IN,257837.45,C2114309811,7048.93,0.0,M5519415719,0.0,221272.43,0,0
396,PAYMENT,23559.49,C1740736810,240012.82,216402.87,M3585188202,0.0,21923.49,0,0
55,PAYMENT,4308.52,C4271193812,218230.8,213951.48,M9873230100,0.0,3951.33,0,0
159,PAYMENT,127278.82,C6592500629,0.0,0.0,M5900279692,0.0,112880.92,0,0
390,CASH_OUT,171897.52,C5696103428,0.0,0.0,C216050143,26369.01,195277.91,0,0
380,CASH_OUT,168286.42,C7227545995,0.0,0.0,C6751681146,666510.7,833464.26,0,0
91,CASH_IN,311940.84,C3994268842,0.0,0.0,M4571490859,7113.68,317615.94,0,0
171,CASH_IN,240915.72,C4627259302,0.0,0.0,M9051478429,576290.73,813340.63,0,0
543,CASH_IN,132584.03,C1756376997,314864.19,182294.29,M9486444312,0.0,129378.82,0,0
248,CASH_IN,209802.47,C5730409853,33438.33,0.0,M827553264,0.0,200427.43,0,0
635,CASH_OUT,129536.81,C8759316259,132831.13,3347.99,C939620483,55067.85,172950.56,0,0
622,TRANSFER,8691.08,C3264166359,411432.16,402782.52,C5066233522,0.0,7572.73,0,0
477,CASH_OUT,84472.97,C3207120996,542553.57,458019.05,C8912598493,136599.82,215549.69,0,0
118,PAYMENT,116425.57,C6315836522,746.84,0.0,M800168876,0.0,106671.08,0,0
310,PAYMENT,66292.25,C4461503674,0.0,0.0,M3827302307,0.0,57914.93,0,0
722,PAYMENT,20680.94,C5650671673,20846.73,211.75,M579294762,156645.12,174513.76,0,0
280,CASH_IN,143623.26,C8842124275,0.0,0.0,M1909605387,20055.86,146847.65,0,0
405,CASH_OUT,7076.99,C9523074738,59112.73,51921.8,C9866670426,0.0,6613.11,0,0
555,CASH_OUT,46866.84,C4131589925,2175.47,0.0,C8669584755,0.0,41782.63,0,0
112,CASH_OUT,91087.31,C6357082673,40119.23,0.0,C7824819577,9004.03,98599.8,0,0
608,DEBIT,26421.24,C7931282356,45189.46,18698.5,M5914124177,4970.54,27917.54,0,0
18,PAYMENT,48118.34,C2680781149,9377.58,0.0,M6293319282,33139.84,80248.03,0,0
700,PAYMENT,73554.79,C7058381329,0.0,0.0,M2943536573,0.0,63219.61,0,0
580,CASH_OUT,186055.66,C8440326177,0.0,0.0,C1712750557,1355.4,162734.65,0,0
549,CASH_OUT,188154.21,C2137609877,155654.33,0.0,C8853380007,0.0,168281.14,0,0
647,PAYMENT,48549.27,C8891716385,109405.34,60984.09,M4195858863,0.0,43779.73,0,0
252,CASH_IN,236322.42,C8979259095,61045.74,0.0,M8558798130,0.0,215538.79,0,0
58,PAYMENT,76346.23,C6868485889,0.0,0.0,M515707525,0.0,72871.61,0,0
138,TRANSFER,714674.96,C5829207307,0.0,0.0,C2357599060,0.0,675641.32,0,0
676,CASH_OUT,72499.06,C7208709309,14630.81,0.0,C9905682711,0.0,69677.98,0,0
726,CASH_IN,1023653.43,C256541707,8329.97,0.0,M8504295896,0.0,921532.82,0,0
460,CASH_IN,362722.75,C2894845072,336191.81,0.0,M8109031837,0.0,344301.66,0,0
681,CASH_OUT,18962.21,C2526506924,0.0,0.0,C6853546542,0.0,18808.08,0,0
140,CASH_OUT,60649.2,C9705370201,0.0,0.0,C4231792503,17767.07,74580.84,0,0
647,DEBIT,5333.11,C8018582606,0.0,0.0,M5656827807,0.0,4967.99,0,0
114,CASH_OUT,141433.52,C3086844037,193396.24,52009.59,C9123242263,0.0,138216.85,0,0
32,CASH_OUT,527280.21,C3013979716,188374.53,0.0,C9958486270,0.0,448357.62,0,0
289,PAYMENT,130368.79,C4178589406,88510.74,0.0,M5427654968,426114.99,552885.01,0,0
632,CASH_IN,347474.56,C3239856528,13905.82,0.0,M5583044512,0.0,326311.21,0,0
48,CASH_OUT,29992.0,C3078192563,0.0,0.0,C358599781,34349.32,60262.05,0,0
493,CASH_OUT,286669.56,C6558784283,21040.0,0.0,C5369065138,0.0,279776.76,0,0
451,PAYMENT,623351.87,C4598936006,0.0,0.0,M8384763117,1187710.66,1739906.57,0,0
449,PAYMENT,54528.35,C7754806164,203874.02,149322.16,M787629826,129785.06,184128.69,0,0
652,CASH_OUT,6396.55,C6138736810,11857.35,5415.27,C2988182948,5784.15,11955.47,0,0
10,PAYMENT,76561.41,C2437394560,389914.45,313317.79,M1033686830,44423.77,114860.67,0,0
573,PAYMENT,240101.51,C3090784289,0.0,0.0,M7696451781,5169.16,238932.81,0,0
441,PAYMENT,41105.37,C5814694227,0.0,0.0,M8105428634,38741.38,74450.18,0,0
683,PAYMENT,38115.25,C9146419649,0.0,0.0,M1759041864,74267.08,109194.29,0,0
304,CASH_IN,67307.96,C4958214168,21907.6,0.0,M3078340930,4101282.85,4165975.91,0,0
431,CASH_OUT,35611.81,C1647752968,1607.84,0.0,C3555052052,0.0,33105.3,0,0
137,PAYMENT,19094.0,C1347040776,0.0,0.0,M3540435488,12580.2,30065.49,0,0
115,CASH_OUT,23392.08,C9453026232,0.0,0.0,C5164237212,0.0,20937.62,0,0
620,PAYMENT,139617.57,C1144390814,0.0,0.0,M4514759073,0.0,121699.93,0,0
285,CASH_OUT,285608.14,C4062370247,0.0,0.0,C2826909897,373610.82,649088.7,0,0
298,CASH_OUT,55290.71,C5059996187,0.0,0.0,C896162082,0.0,55058.14,0,0
149,CASH_IN,46896.98,C7361747478,7225.53,0.0,M6149951495,0.0,42001.8,0,0
579,PAYMENT,209313.99,C4019866942,235457.21,26083.16,M9062209955,0.0,201739.57,0,0
497,CASH_IN,39170.09,C6654808550,0.0,0.0,M1506451350,14569.83,48385.39,0,0
598,PAYMENT,10719.87,C7482221393,422169.96,411442.79,M2070145673,0.0,9427.18,0,0
643,TRANSFER,60010.3,C1865527160,0.0,0.0,C7302997204,0.0,58015.16,0,0
61,TRANSFER,226023.1,C3518724005,177389.52,0.0,C4890272380,0.0,216973.33,0,0
211,CASH_OUT,28784.88,C4752589359,395.04,0.0,C1193356198,9924.07,37411.54,0,0
639,PAYMENT,74626.95,C5731005787,1046305.5,971672.21,M1999623520,14515.63,85545.74,0,0
517,CASH_OUT,1748.03,C5358437640,0.0,0.0,C673586765,102827.48,104450.43,0,0
212,CASH_OUT,30784.35,C169802363,23025.86,0.0,C8676722138,396002.71,423659.22,0,0
589,CASH_OUT,130990.2,C1967935030,0.0,0.0,C8576521887,23191.86,152292.92,0,0
297,CASH_OUT,22744.88,C7996097620,5335.49,0.0,C2614801534,0.0,20622.32,0,0
12,PAYMENT,7007.17,C2918415214,72889.23,65869.37,M1744151614,154548.1,161062.68,0,0
440,CASH_IN,84067.93,C6557753171,179745.51,95683.95,M6737512453,0.0,82889.06,0,0
591,TRANSFER,16711.27,C393617436,0.0,0.0,C1335993317,90104.39,106245.7,0,0
604,PAYMENT,48092.75,C8639377971,0.0,0.0,M3013731345,59196.96,102553.84,0,0
123,CASH_OUT,12724.68,C7192259061,1143.06,0.0,C7670626981,18331.5,30730.01,0,0
138,PAYMENT,233186.2,C9657643936,0.0,0.0,M4593520252,414198.8,634074.25,0,0
113,CASH_IN,217581.58,C701133526,78416.04,0.0,M4189786407,39130.74,247067.29,0,0
371,PAYMENT,91796.01,C4894339499,171641.5,79857.09,M8187637496,191066.22,282089.02,0,0
444,CASH_OUT,41134.98,C2972521604,46716.87,5515.47,C2632225426,30729.52,67939.02,0,0
157,CASH_IN,56741.69,C1589933928,15927.19,0.0,M9103061258,37284.85,89315.31,0,0
118,CASH_IN,320534.67,C1750539344,4096.82,0.0,M921218494,8254244.15,8557875.64,0,0
128,CASH_IN,35346.06,C2793566900,0.0,0.0,M9779177284,0.0,31695.14,0,0
506,PAYMENT,317219.41,C7649039408,0.0,0.0,M5657677247,51513.75,351405.76,0,0
640,PAYMENT,82691.59,C4841054015,0.0,0.0,M101701957,0.0,70817.6,0,0
314,PAYMENT,55187.19,C6709541901,564894.03,509641.1,M3669043345,50363.12,97342.58,0,0
462,TRANSFER,470665.6,C4719757621,0.0,0.0,C9126439295,0.0,456246.69,0,0
244,CASH_OUT,60622.96,C759877373,75885.6,15295.82,C3300279267,17914.68,77570.42,0,0
536,PAYMENT,21886.68,C9635142560,298352.83,276410.42,M2672236437,0.0,21154.44,0,0
501,PAYMENT,5151.9,C4727198766,552931.6,547763.33,M6488891285,147376.71,152038.03,0,0
139,CASH_OUT,4568.5,C3035725923,0.0,0.0,C4925849171,3295.58,7333.42,0,0
26,DEBIT,9739.94,C9488097911,0.0,0.0,M8605081055,0.0,8497.28,0,0
460,CASH_IN,17020.62,C6386762516,1379190.27,1362157.24,M7707317665,0.0,14718.52,0,0
530,CASH_OUT,66288.5,C514326638,386620.46,320308.6,C8720067382,1061.54,64595.81,0,0
202,CASH_IN,6889.83,C4020825065,15154.74,8228.25,M1807884416,25466.12,31343.16,0,0
727,CASH_OUT,109197.73,C8112063292,7896.85,0.0,C8101434380,0.0,108617.03,0,0
714,CASH_OUT,87376.93,C2795312286,0.0,0.0,C2080718663,0.0,76238.27,0,0
701,CASH_IN,144462.99,C3379147569,29303.62,0.0,M9553549787,52880.42,190063.75,0,0
232,CASH_IN,170260.5,C7513167514,20013.23,0.0,M3306524725,147580.59,304613.5,0,0
408,CASH_IN,8175.73,C6686768116,1130282.32,1122076.18,M2239142794,49267.87,56314.95,0,0
549,DEBIT,1298.25,C2784202693,0.0,0.0,M7776761394,0.0,1134.48,0,0
598,CASH_OUT,143883.19,C9852776976,32658.06,0.0,C1477707206,0.0,142627.58,0,0
702,PAYMENT,84827.43,C5656227676,0.0,0.0,M1036006593,0.0,78226.99,0,0
232,PAYMENT,3487.77,C585804213,42514.5,39009.33,M9518953131,1944.33,5227.09,0,0
347,PAYMENT,13905.1,C4680568563,0.0,0.0,M9448672103,11647.82,24400.07,0,0
328,PAYMENT,10428.21,C503210086,475882.73,465420.72,M5533380048,2354.26,11337.03,0,0
26,PAYMENT,13242.18,C3244520514,209790.46,196559.45,M3268459768,0.0,11488.33,0,0
176,CASH_OUT,68242.11,C5184866795,10376.04,0.0,C3798008966,0.0,59283.1,0,0
649,CASH_OUT,3834032.95,C6682340228,0.0,0.0,C4646907572,4530.79,3759916.95,0,0
177,CASH_OUT,145009.67,C2532924788,101171.15,0.0,C1943705850,0.0,135710.82,0,0
349,CASH_IN,51499.8,C1580475985,0.0,0.0,M3461361787,8725.81,56828.17,0,0
529,PAYMENT,8732.77,C3419434071,0.0,0.0,M9051774524,6336.3,14406.88,0,0
161,PAYMENT,110141.71,C4627362594,0.0,0.0,M9541162978,0.0,95909.89,0,0
385,TRANSFER,132648.99,C3330691287,6294.7,0.0,C3880372090,545031.15,669843.29,0,0
313,CASH_IN,395894.47,C3836232435,0.0,0.0,M9585106164,125604.64,489688.47,0,0
533,TRANSFER,14497.94,C6494330777,0.0,0.0,C3984454062,0.0,13382.49,0,0
286,PAYMENT,87391.28,C3427536771,0.0,0.0,M1344254097,0.0,76001.94,0,0
41,PAYMENT,17220.27,C5207520891,0.0,0.0,M3278418792,0.0,16809.56,0,0
289,CASH_OUT,734739.89,C9648435112,0.0,0.0,C3388924198,150525.6,805089.03,0,0
165,PAYMENT,28109.94,C5090370997,198029.59,170027.91,M1978577565,6339.35,30663.33,0,0
401,CASH_OUT,12144.75,C9799303722,151.33,0.0,C3334102260,18409.93,30465.47,0,0
237,PAYMENT,43966.59,C7437738439,2751.09,0.0,M7873120939,7206.09,51081.62,0,0
114,PAYMENT,93682.18,C1341625631,0.0,0.0,M2867198932,26338.23,111070.3,0,0
500,CASH_OUT,68102.82,C2066355899,35673.61,0.0,C6066765479,0.0,67094.47,0,0
320,CASH_IN,17969.36,C576400925,0.0,0.0,M9847415332,17861.11,34565.96,0,0
620,CASH_OUT,179715.68,C4941407319,0.0,0.0,C7705059267,0.0,166286.21,0,0
450,PAYMENT,152919.45,C7946607365,0.0,0.0,M4326447324,0.0,137105.98,0,0
709,CASH_OUT,194325.29,C2150858818,0.0,0.0,C486219506,48351.06,214369.76,0,0
542,CASH_OUT,124363.24,C5586336665,0.0,0.0,C7436106332,87831.7,203265.73,0,0
72,PAYMENT,3753.18,C3991311270,16887.77,13198.96,M2764818190,124233.88,127898.68,0,0
631,PAYMENT,178834.02,C3630044595,4072.38,0.0,M3158956598,0.0,159350.84,0,0
691,CASH_OUT,64008.92,C8185383980,55656.1,0.0,C6399642380,0.0,59584.33,0,0
216,CASH_OUT,158494.92,C435037529,4145.26,0.0,C4587548023,6680.46,160589.67,0,0
170,CASH_OUT,40667.96,C3577881960,266201.35,225489.99,C4287343139,38893.53,75695.99,0,0
450,CASH_OUT,65229.43,C6679960436,322112.56,256828.38,C4592599514,0.0,58592.25,0,0
573,CASH_IN,116695.12,C5981273594,36507.32,0.0,M4327548104,0.0,99916.09,0,0
498,CASH_IN,111207.8,C9883246678,0.0,0.0,M6785841224,0.0,95160.72,0,0
555,CASH_IN,30802.1,C6190685126,90839.12,60002.19,M5370138175,602938.01,633519.48,0,0
250,PAYMENT,65174.45,C713194403,6060.12,0.0,M1074653304,0.0,62924.39,0,0
596,TRANSFER,647818.83,C7880527973,122928.39,0.0,C3947753329,0.0,644486.74,0,0
448,PAYMENT,68350.73,C2392591118,6408.92,0.0,M7570218416,0.0,59480.88,0,0
539,CASH_OUT,16596.12,C6582370883,361885.4,345218.94,C6251787004,10590.35,24709.55,0,0
112,CASH_OUT,694.07,C5907068607,0.0,0.0,C7104413793,0.0,678.04,0,0
501,TRANSFER,253378.83,C9712969906,10170.26,0.0,C6905490980,64487.95,293087.47,0,0
58,TRANSFER,794798.2,C4686843801,0.0,0.0,C8043868726,5069.14,692986.07,0,0
111,CASH_OUT,3037.54,C7970735018,12546.35,9506.11,C9116536912,42734.17,45636.26,0,0
267,TRANSFER,17246.79,C750870348,99337.23,82083.33,C6312014313,64494.56,80035.86,0,0
401,CASH_OUT,26244.55,C1343838946,0.0,0.0,C6407581152,910011.73,933298.52,0,0
142,PAYMENT,23236.3,C3312134030,21675.41,0.0,M1166395009,2094.62,23453.57,0,0
21,CASH_IN,69209.8,C9445434204,21873.96,0.0,M678737020,13194.89,74336.73,0,0
191,PAYMENT,11139.4,C3539607309,0.0,0.0,M2093162202,28485.08,38527.5,0,0
432,CASH_IN,20453.07,C254952843,70802.18,50341.24,M2999456909,0.0,18656.33,0,0
718,PAYMENT,13924.12,C9605967828,2579.83,0.0,M546358473,0.0,12775.79,0,0
591,TRANSFER,19590.01,C2310785971,198358.07,178751.85,C5599068569,0.0,18079.32,0,0
62,PAYMENT,15306.97,C1379516775,0.0,0.0,M5603695808,0.0,13656.58,0,0
3,PAYMENT,3099.24,C2430555556,135818.78,132725.02,M1724542877,24453.92,27365.18,0,0
45,CASH_IN,23990.45,C5622153184,48701.07,24751.72,M1915674058,0.0,22069.7,0,0
340,TRANSFER,454433.27,C5920954236,355115.91,0.0,C3266237590,34261.48,466188.34,0,0
16,PAYMENT,5600.3,C6271707117,206699.57,201101.27,M8975366753,15045.68,20355.22,0,0
373,TRANSFER,54030.62,C849541234,37441.93,0.0,C6997742938,0.0,47430.92,0,0
311,PAYMENT,176479.56,C7247074077,0.0,0.0,M306311721,0.0,150243.88,0,0
733,CASH_IN,41658.92,C7332107962,7870.74,0.0,M1115544164,12077.67,48761.42,0,0
24,CASH_OUT,13390.44,C566649999,0.0,0.0,C7335530492,374223.59,386617.02,0,0
120,CASH_IN,202230.71,C9901267944,3582.65,0.0,M4567890632,31638.63,218156.95,0,0
356,PAYMENT,49883.77,C1211841966,21683.63,0.0,M5151467392,2743.11,51294.53,0,0
115,PAYMENT,20595.05,C8416764790,6678.3,0.0,M7442432769,3440.31,21276.39,0,0
112,CASH_OUT,61829.53,C3608802056,65159.48,3315.16,C9219677951,0.0,55756.94,0,0
221,CASH_OUT,219622.37,C5612725514,0.0,0.0,C438029087,0.0,207108.57,0,0
59,CASH_IN,103689.47,C661968634,203126.82,99436.93,M3584162942,0.0,88576.67,0,0
612,PAYMENT,36979.22,C6656180542,0.0,0.0,M1703794112,0.0,33794.04,0,0
101,CASH_OUT,45906.91,C273773738,28189.99,0.0,C3272470158,482476.65,528258.71,0,0
130,CASH_IN,271350.91,C4752217587,4863.24,0.0,M3099640496,370741.01,602700.95,0,0
372,TRANSFER,1511381.36,C7996209800,0.0,0.0,C1171856582,37715.98,1380515.64,0,0
317,PAYMENT,56173.56,C5587472827,0.0,0.0,M9171267072,55620.06,108613.81,0,0
9,TRANSFER,43846.59,C5663611602,281857.72,237990.42,C3718324818,5123.75,47391.57,0,0
92,CASH_OUT,88474.74,C7120977477,0.0,0.0,C4616389881,76517.73,154992.59,0,0
287,CASH_OUT,43878.39,C3982172475,8142.12,0.0,C291890215,9291.97,52284.04,0,0
304,CASH_OUT,2657.56,C9501503125,0.0,0.0,C9760795428,0.0,2580.77,0,0
289,PAYMENT,151792.85,C1711667446,0.0,0.0,M2658064166,530612.41,678692.56,0,0
561,PAYMENT,2643.71,C6197179363,2689613.83,2686880.77,M665013538,94.63,2644.76,0,0
55,PAYMENT,189261.23,C2200913265,253516.52,64246.26,M8276882069,3552.26,164585.29,0,0
688,CASH_IN,25675.91,C4167034420,413651.26,387920.83,M7758441879,436280.59,461095.14,0,0
322,PAYMENT,33718.41,C366243596,0.0,0.0,M9106102159,0.0,28712.82,0,0
723,CASH_IN,256456.27,C5964861029,48015.16,0.0,M9120219587,54352.06,305398.91,0,0
24,PAYMENT,37566.47,C6954224327,5551502.66,5513933.28,M4195783646,0.0,36758.05,0,0
639,CASH_OUT,152357.56,C428502440,0.0,0.0,C4376023455,36651.07,182743.56,0,0
663,CASH_OUT,115224.61,C4700871426,0.0,0.0,C2344985619,0.0,104681.0,0,0
441,TRANSFER,27544.26,C8491633265,1402.54,0.0,C232608216,4613.22,31024.44,0,0
389,CASH_OUT,18469.36,C2188701849,0.0,0.0,C9606180589,0.0,17622.15,0,0
217,CASH_OUT,153391.01,C1748379063,12136.06,0.0,C4707809017,0.0,147690.62,0,0
37,TRANSFER,65692.61,C1786450320,0.0,0.0,C3004690931,242352.84,303968.52,0,0
174,TRANSFER,134166.09,C5428262100,0.0,0.0,C5140729031,0.0,125808.06,0,0
490,PAYMENT,2336.41,C4995757184,32580.72,30228.62,M7421363385,34401.85,36643.91,0,0
249,DEBIT,1881.72,C7817463160,3119.01,1247.07,M735784376,750366.4,752160.55,0,0
26,CASH_OUT,221462.23,C8075201898,227698.29,6237.12,C4197481046,6349.44,196968.89,0,0
326,PAYMENT,44170.31,C5466932933,2831.36,0.0,M8699430219,6685.58,49574.71,0,0
742,CASH_OUT,355214.49,C471872194,50866.58,0.0,C6733436377,15925.02,335085.92,0,0
597,PAYMENT,32191.64,C8810330328,2710.06,0.0,M9959320579,16062.86,43988.74,0,0
679,DEBIT,7457.63,C4430201732,159460.17,151876.75,M3984150292,172463.3,179446.34,0,0
627,CASH_OUT,19866.27,C9376204735,170411.57,150466.0,C874502767,6693.19,23657.05,0,0
107,PAYMENT,885265.15,C8194157598,0.0,0.0,M4762756624,0.0,786395.58,0,0
568,TRANSFER,86106.09,C9040729157,305788.5,219686.63,C2709201456,28522.82,104711.3,0,0
295,CASH_OUT,597306.48,C5638931729,0.0,0.0,C3730949927,0.0,527885.08,0,0
183,CASH_IN,1002666.41,C6426418549,13402.03,0.0,M4542282354,74548.86,1028626.24,0,0
507,PAYMENT,33313.65,C9120062182,64111.03,30754.93,M9877834886,66296.25,95842.58,0,0
733,CASH_IN,188218.0,C789523456,0.0,0.0,M3234712031,21440.65,196061.71,0,0
87,PAYMENT,22642.62,C9006403878,4150.43,0.0,M8019427477,221417.88,243882.79,0,0
610,PAYMENT,42217.5,C1481256863,345050.51,302899.49,M3577639170,116059.7,152541.26,0,0
501,PAYMENT,17358.6,C4119291258,149809.51,132456.58,M466623174,595149.57,612250.24,0,0
589,CASH_IN,54869.42,C1703034992,7167.76,0.0,M1002910618,16676.84,67464.86,0,0
317,PAYMENT,86528.93,C9770464332,23213.46,0.0,M4306796511,5108.5,87421.85,0,0
665,CASH_IN,256738.77,C2406218242,663728.44,406949.27,M4101560820,3956.67,223168.36,0,0
527,PAYMENT,22487.23,C1468907215,0.0,0.0,M6929867587,0.0,21822.03,0,0
52,CASH_OUT,959856.32,C5352576307,4751.49,0.0,C2834745985,6019.64,868123.04,0,0
442,PAYMENT,7358.78,C9511649136,1982335.21,1975010.9,M9868673326,0.0,6763.5,0,0
86,CASH_IN,70130.21,C3847436802,0.0,0.0,M249817207,0.0,66508.97,0,0
194,PAYMENT,5564.0,C6063487314,0.0,0.0,M6594367869,82123.16,86856.71,0,0
185,CASH_IN,50711.69,C2039250539,0.0,0.0,M7997461743,159531.16,203153.06,0,0
322,PAYMENT,43138.12,C9818482841,113431.59,70220.25,M7193510183,0.0,38815.23,0,0
54,CASH_IN,518067.85,C3503068154,46758.12,0.0,M4619833258,1122.05,471956.27,0,0
430,PAYMENT,12799.35,C2679664221,9109.84,0.0,M6987645896,0.0,11506.85,0,0
246,CASH_OUT,40272.96,C9980071511,132488.94,92245.14,C1457460221,34603.99,70748.97,0,0
649,PAYMENT,36968.88,C3945766046,7950.31,0.0,M9347969515,75576.9,107119.88,0,0
36,DEBIT,46270.87,C3277150110,7677.61,0.0,M4555317231,0.0,39848.85,0,0
467,CASH_OUT,32290.91,C8035925086,108634.28,76328.41,C4495725756,0.0,29846.26,0,0
621,CASH_IN,36612.87,C5184430798,606990.3,570324.04,M377509699,0.0,31579.61,0,0
449,PAYMENT,24974.16,C4104353469,0.0,0.0,M2661940431,52546.93,75488.32,0,0
116,CASH_OUT,123334.11,C7498179929,0.0,0.0,C5989131601,43729.05,148601.55,0,0
429,PAYMENT,180726.65,C2599432579,4560.97,0.0,M1382133286,351924.28,512982.42,0,0
650,TRANSFER,5339470.95,C7753936369,0.0,0.0,C2159791597,0.0,5051161.95,0,0
337,PAYMENT,11788.33,C6526943801,0.0,0.0,M7427829495,19200.01,30523.06,0,0
487,PAYMENT,6909.59,C7769543970,19114.7,12161.23,M650502062,0.0,6855.94,0,0
343,CASH_OUT,113490.12,C6426275447,0.0,0.0,C8456744540,0.0,99618.64,0,0
543,TRANSFER,437905.35,C3646472617,0.0,0.0,C7045960253,0.0,402154.27,0,0
113,CASH_OUT,6555.74,C5083577696,778763.98,772187.7,C6847347586,18561.19,24906.21,0,0
186,TRANSFER,426671.09,C746785821,366845.39,0.0,C2013298300,0.0,404637.98,0,0
313,CASH_OUT,358134.44,C5691838091,0.0,0.0,C5046298430,11738.33,326814.37,0,0
120,PAYMENT,437656.45,C4462544213,16228.5,0.0,M4049030378,23824.99,447004.07,0,0
402,CASH_OUT,79465.82,C8244411444,286660.83,207271.47,C3665636635,56483.12,126574.22,0,0
252,PAYMENT,2433.76,C6323243490,31251.2,28863.65,M2267600971,0.0,2393.14,0,0
601,CASH_OUT,325827.93,C9999301040,244428.37,0.0,C9870950432,0.0,299432.7,0,0
93,CASH_IN,8058.21,C1386720143,34644.38,26521.15,M1761898447,0.0,7780.07,0,0
414,PAYMENT,9033.4,C2513617048,187999.69,178952.0,M9066909360,0.0,8267.25,0,0
124,CASH_OUT,288109.29,C5093833891,32744.6,0.0,C3195711518,543705.34,789776.94,0,0
334,PAYMENT,5967.19,C6526580333,1890.85,0.0,M6433066301,0.0,5898.03,0,0
728,CASH_IN,10215.58,C9891674513,20617.69,10318.99,M4254015762,0.0,9627.95,0,0
587,PAYMENT,103528.22,C269680101,10606.74,0.0,M1496945158,0.0,90533.25,0,0
461,CASH_OUT,195170.03,C3132832648,483811.66,288713.44,C2104398132,0.0,174463.48,0,0
410,CASH_IN,202582.0,C5370999764,17258.75,0.0,M7957031369,6191.17,202921.18,0,0
226,CASH_OUT,94373.14,C5326732954,0.0,0.0,C1892446067,0.0,84959.92,0,0
367,PAYMENT,40481.17,C5701042643,0.0,0.0,M4268113338,0.0,35665.04,0,0
